featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	8.20184558203806	9.01994822296773	3.09885919909474	-5.87258706631034	7.78641954056658	-0.682944637746692	0.266580016051631	0.0276717038269268	0.202791940620566	0.0477482155656372	0.266615864961634
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0941673904166747	0.0815884274357153	0.107513097919483	-0.276593577402749	6.76675917292028	-0.0405976701639857	0.482444735896929	0.632198041687206	0.832822242949908	0.61078899838701	0.826096908144293
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	-0.873937649385733	-0.959709342462779	-0.792502136101474	0.380226836685867	4.49861675417069	0.0762497116705833	0.462938886915922	0.49399523725025	0.726840671598431	0.523583888867112	0.750081478274521
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	1.45857313922085	-0.421438843020177	7.43346672755487	6.19908374483203	8.51066743121122	0.644975163034782	0.287386252439134	0.0487493763294404	0.250122056471697	0.0707725426467013	0.30388372755622
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	8.28862943583269	-0.277858430503447	9.9269661828754	9.75178921850697	6.5096527192721	1.10799933294009	0.159948073554338	0.00079054124100442	0.030228036477109	0.00187171462494521	0.0592537811719792
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	1.56349426475189	-0.465426486496749	6.4705794413118	5.22073083901775	6.42306330125419	0.704872997920582	0.235677135162748	0.0301993769875042	0.176890366816336	0.0220855154682891	0.161317257816843
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	-0.0929613116654506	0.0641760071765614	-0.198648537176904	-0.255065020690716	5.99330102781216	-0.0363293824393153	0.485045515763336	0.665456907298537	0.851615237347764	0.632328848631514	0.837437119751214
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	-0.31216807921384	-0.391927273993665	-0.205450520884176	0.248136183213005	4.49735298588153	0.0477617846911732	0.475942786232806	0.484283515047892	0.72435097113274	0.516130666093228	0.755498090576664
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	-0.793590867893569	-0.613300000282253	-0.926252593040255	-0.450238974943368	4.98741747236933	-0.0719761819590485	0.458333339261375	0.461564397200457	0.701531311826336	0.464166282124831	0.720368026398901
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	-0.808050322497168	-0.926648658679642	-0.688321771935026	0.258547465686114	4.71035875237579	0.0503757961255861	0.465539666777821	0.496588122852784	0.743036519108117	0.536530615847524	0.77097231459715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	-0.950512853184375	-0.974997259898248	-0.925152148428863	0.0675362725108126	4.75462018532871	0.014445843545786	0.494791667402606	0.503235398572003	0.74015532476949	0.531528658264045	0.763951992800208
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	-0.503197503670334	-0.237401532881773	-0.739445741382067	-0.586451944979884	5.68088613245089	-0.0938432250991145	0.44733420776489	0.58622005669201	0.803233216076803	0.543017501733135	0.779334898420231
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	-0.492186805168492	0.121948983832892	-0.892024941093311	-1.20703432533173	5.89294544211135	-0.177576832228013	0.410156263117093	0.500188774095033	0.735428618318643	0.441824290554983	0.68748127447946
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	-0.955144787119171	-1.11438530196534	-0.822976035545786	0.518657412999248	4.89896415727912	0.088322056003017	0.44733420776489	0.462665669247899	0.712934153720495	0.493064690157586	0.741616542766191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	-0.739207683007794	-0.918375577244195	-0.55680647144105	0.296914698390696	4.24595907399087	0.0563000521928621	0.473342006368075	0.483451886350399	0.725689272244383	0.482543429858008	0.727908581128326
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	-0.751362544438154	-0.562496766787936	-0.893873313139132	-0.548509494002387	4.7337717097339	-0.105020505421447	0.442708341535475	0.479695237128261	0.712578535387088	0.516341328454752	0.744441130857955
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	-0.978732956527436	-0.697946883425542	-1.17243513606867	-0.478170693097016	4.34385995498866	-0.0810360620703465	0.465539666777821	0.488369743185202	0.720389429137547	0.516526381316183	0.746396399682944
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor	-0.327986281514404	-0.248790065514921	-0.378953846485524	-0.0817287459664549	5.3321776469144	-0.0174780452184355	0.496093750551928	0.583495135224858	0.797022175963145	0.586434690969916	0.805372594574666
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	-0.723921741446286	-0.867805568154879	-0.605764704787607	0.30264992227411	4.19352083039029	0.0621011854054121	0.470741226503959	0.4885372979538	0.727439327648649	0.504670583395008	0.73954556258522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	-0.594938160716005	-0.817346303105617	-0.295900147117342	0.58884520411286	4.41188424035666	0.106185717720309	0.439531868205379	0.496464012988441	0.737662511750913	0.498380718574175	0.739535008013398
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	-0.897508834793689	-1.06897359726065	-0.764311926126025	0.407177166445918	4.87439554919007	0.0703380105378986	0.457737327194778	0.513422628854255	0.750358739394474	0.551084465243294	0.782301032987663
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	3.93307414316733	-0.414688079432933	6.59205207331721	6.42583172724543	6.68422243226901	0.823121517485449	0.215864818564621	0.0141182090983346	0.118923402329527	0.0134070975688286	0.130101200829576
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	0.117278335783332	1.3565865606246	-0.42987526179332	-2.65577357772193	6.10956565250275	-0.374396537177371	0.358907693904281	0.266853266852849	0.530655603169069	0.279131025539947	0.556419701205936
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	-0.609014989906894	-0.265748675860685	-0.825488606560983	-0.731927118296398	5.42018026381273	-0.123789977457562	0.431729528658948	0.571524014373217	0.793968960541686	0.491201499705967	0.742898877123275
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	-0.454491011373305	-0.631742432460396	-0.312232006130499	0.369512567223488	5.47101033923281	0.0547368045248861	0.468140446640521	0.596058129430932	0.808400946102785	0.515544746730177	0.755063316467288
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Thermosinus	-0.721190532148325	-0.91450062378888	-0.577185852651414	0.574536747254408	4.65199711542461	0.0954721144610798	0.445312507820074	0.535290635164246	0.749531411050099	0.551859327313628	0.770919069518715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	1.66091108365207	5.71349286850963	0.700040845198796	-3.62151075098455	9.41241281070285	-0.373212191525762	0.360208083788291	0.213612577013621	0.520448576827862	0.250446579573565	0.56588997932009
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	-0.711119580301389	-0.361608060426136	-0.963319491399778	-0.888074907416375	5.18042579789441	-0.147638817143049	0.433029918582366	0.453355219013762	0.683627731436327	0.463971270312972	0.703214023660595
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	-0.570027921564182	-0.695853936205815	-0.477161005105915	0.436786949500919	4.78581424216018	0.0811010409745454	0.458333339261375	0.473605915600793	0.717120222433171	0.53156434767036	0.756326935824355
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	-0.631944260926273	0.115260388086709	-1.05033315469341	-1.60895825805761	5.22640414390763	-0.277571319798219	0.380208351288741	0.338177096848519	0.578426261529101	0.360947952789049	0.599494202007392
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	4.48979398874456	6.82640508711841	3.24347480896922	-3.60193605721211	7.28504461282853	-0.445424068525791	0.317295218270439	0.137245949794987	0.413135023660484	0.105304773364489	0.386982385505987
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	2.16291607782976	7.04746597551824	1.16925740966131	-3.96111711918768	7.96941775793162	-0.487963767493898	0.311197947777496	0.117531091326385	0.385173502958798	0.0946755126388994	0.358331987651781
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus	-0.78574133482681	-0.406396920567043	-1.06403816237448	-0.977654950593999	6.11819517942577	-0.143216355208903	0.408854179986838	0.358365415657899	0.615955904960479	0.465293874143273	0.707650388177636
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	-0.695796664889117	-0.221519988759351	-1.00971701750354	-0.985416290218896	4.5090986129604	-0.195391372722497	0.403645847471784	0.416438566314283	0.655851605407273	0.416150474594579	0.667329549537867
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	1.18032938008987	5.73377468525441	-0.078692975746689	-4.91504970400549	6.70257031193491	-0.689015213255201	0.236671052651208	0.0345106990000825	0.192966309455144	0.0267850275855223	0.180955196952333
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sporanaerobacter	0.820295546100525	-0.725361732127206	3.32915732711772	3.9141637125661	6.20149654909724	0.577369701179896	0.257477287862858	0.0585116100036952	0.248086788523986	0.0578303791152088	0.253396956031131
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D	-0.80690471748761	-0.643859010277934	-0.983683160241918	-0.353336121526524	4.23331900810343	-0.0815562577010558	0.460937505552837	0.482575714028102	0.723713347457324	0.540056214500117	0.768848858258738
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	-0.897724793197165	-1.02543870615581	-0.76055166024285	0.163649114626534	4.34924459361347	0.0325143750249004	0.481770835912269	0.516161936723219	0.751614102826014	0.542540083311679	0.774398212746567
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	-0.422215442607941	-0.380621733593614	-0.437956458275965	-0.109178517553378	5.72653412623801	-0.0295346423122725	0.490885417954849	0.633513394484883	0.831580573464456	0.608945434874648	0.823749519740392
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	1.95176587863561	3.1692869593719	1.12006730636911	-2.23418274520309	7.46559383831475	-0.291327203481475	0.356306914139464	0.282823661824141	0.5893896090841	0.280890263604121	0.595894936066377
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__	-0.663896017004928	-0.606604899731305	-0.710499423507622	-0.185336727506808	4.82320438270178	-0.0303377847576181	0.482444735896929	0.565486470933513	0.778825903775682	0.572746891215267	0.788580863583806
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.677065279364784	1.83543240702022	0.0220849175948352	-2.04564072658508	7.03540453954969	-0.275696021891208	0.365885437084007	0.242709724794339	0.522612186252969	0.267762646336479	0.554003617556237
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__	-0.742780204922912	-0.881597492750638	-0.646759000600079	0.212295169586476	4.22951422295103	0.0516065419917525	0.481144345963873	0.55397790255248	0.76453246988692	0.542160181710424	0.771070546004688
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	-0.541099787521533	-0.313232445158659	-0.742930310253644	-0.671899858774126	4.85807111854514	-0.119775550613835	0.440104175252253	0.493908749188657	0.720752865816067	0.541556466180616	0.765396855347211
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	-0.592784325105663	-0.94135584693773	-0.296043627174849	0.631392674596501	4.2785228866376	0.131487649388485	0.437500008970476	0.416070197242932	0.672218780634944	0.436254936280386	0.68668989701997
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	-0.851587453791113	-0.617368158091983	-1.04276436295293	-0.30809364888488	4.23681817707892	-0.0706200083192637	0.462239588698916	0.469197667246304	0.70612132467154	0.481357250037843	0.724181768016884
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.438998990037197	-0.504888809966809	1.76913194316598	2.8821074057863	5.796126070657	0.448823726367352	0.300781283458179	0.137070228754855	0.37975551777513	0.143349170478495	0.402547028736252
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	-0.850555016961049	-1.07244917207769	-0.580721684570351	0.48691689677706	4.26117335642473	0.102413883077356	0.44473342791038	0.45656156673662	0.692904443888986	0.497162883005106	0.72230073745479
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckia	-0.752854508747749	-1.00655860196946	-0.576951065167786	0.315495827458398	4.09815952894511	0.0680596544134771	0.462239588698916	0.467918644785963	0.71235765454479	0.496017478384301	0.738858855497591
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	-0.869694734828677	-0.713554859066019	-0.982445697740611	-0.283568180848956	4.84090451133371	-0.05914471528443	0.463541671845216	0.503021234371312	0.726914770441291	0.520263076846651	0.746751344869678
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	-0.648959655618345	-0.908507571714347	-0.406912601777639	0.455516117587737	4.32554948685873	0.112015311691383	0.447916674105982	0.498056679858682	0.731548720042397	0.475275481312633	0.715479642511115
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	-0.580090903392374	-0.861350985737193	-0.290904484878808	1.00330137089717	5.74499765308987	0.170849606847433	0.420572928179032	0.369331553943609	0.623285119314529	0.470382457132651	0.709437974352383
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.0319702892578544	0.792775399666083	-0.46932792666844	-1.21270545028763	5.12101852095865	-0.195230714065197	0.397135431842184	0.434308400593283	0.65809847953444	0.423747022792571	0.67310433159394
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.129270418698896	-0.052173566863372	0.277711489842009	0.453891587667531	5.2875694187846	0.0746184389222832	0.469440836572152	0.604127578848537	0.812660856906022	0.618506238894666	0.830385256038987
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	-0.915905544203688	-0.733224592010691	-1.04835722450677	-0.316227187517574	4.34301149488087	-0.0638407768034443	0.466145838138448	0.512108037965477	0.731763460115421	0.549522457027463	0.774246688473557
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	-0.206565113154431	-0.892857121068672	0.439379536783109	1.72912596521455	6.7365858310594	0.245500266343494	0.36801042311382	0.273120437662053	0.538940278134899	0.325873230717212	0.58784518593083
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	-0.490469963638231	-1.07936791914542	0.0435024114026419	1.59008424006212	5.85080334737187	0.260571548642218	0.373211982683555	0.271972014604623	0.525518750843656	0.342988090214963	0.605079041817061
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	1.79356796977896	0.0198309837065302	3.82954299353282	3.00327641152337	5.54733794440059	0.499570838771007	0.275682744387271	0.106008239234143	0.340562260438902	0.0532184292334548	0.25592082123571
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus	-0.852605919525058	-0.580852230190384	-0.998681455644745	-0.518363558976552	5.05961426449771	-0.0988860014016803	0.442132648057187	0.481440867748002	0.71412144463803	0.537669949566108	0.760971739798015
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	-0.255672226843423	0.62785371116766	-0.744251621655435	-1.76881594351603	5.59465244448027	-0.314191381236597	0.372395852617916	0.315026155977404	0.569388544716077	0.337254347772671	0.598151236227165
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	-0.673033990424719	-0.634370337748809	-0.693488457530191	-0.0706628587818194	4.65606622039092	-0.0146387256183478	0.492187501104058	0.550259757702049	0.7700196365954	0.551531093866873	0.786487100994501
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	-0.79701511615638	-0.949795941875152	-0.637380147808809	0.299147233288425	4.49579271997107	0.0594281152792606	0.476562503318659	0.501965265709195	0.735484109150639	0.52439588102741	0.761605095310017
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	-0.560562747782505	-0.866191922315836	-0.319566760118446	0.353181614597514	5.20899130087058	0.0644372643643484	0.468750004432471	0.555708714610772	0.782237031380504	0.544168651368897	0.784793975992618
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	-0.926237017526643	-0.721554956532561	-1.08087464788939	-0.33971375276417	5.07908601017159	-0.0589381836138041	0.464239276846767	0.494727763879893	0.719438057036304	0.50280495687831	0.728965911494241
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__	-0.897179464693535	-0.588321347178505	-1.0954676612964	-0.500956436233209	4.51549862432378	-0.0947470097478474	0.44473342791038	0.497923027396471	0.720888042745212	0.494036406368567	0.733693224168785
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Spirodela	-0.774753657376395	-0.634174285190744	-0.872479968019173	-0.629265539648851	4.68479450910689	-0.112591697521742	0.452535767477595	0.474271634378945	0.707406573380735	0.496093167948397	0.72767186307884
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	-0.835671059435434	-0.985840228595385	-0.702825798585566	0.389495998903799	4.58586930906235	0.0559666349472673	0.47265625387485	0.509202183420079	0.740132332654833	0.537094074926808	0.768185406027246
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	-0.241720467939903	0.417539382027002	-0.764849767805107	-1.16920731121774	5.19704611622688	-0.213941139653398	0.403645847471784	0.427861136014411	0.670251551425317	0.408844403145874	0.662431114169734
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter	-0.333578746153103	0.0865427704313539	-0.674812096040917	-1.22040494518098	5.56610806852293	-0.188794788744508	0.406250013728096	0.411383993235871	0.645601208419971	0.432086065444778	0.678149346979558
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	-0.910991389539563	-1.00937357568666	-0.843001468501592	0.298612843222481	4.26584747278286	0.0514663149389011	0.47265625387485	0.487536233219005	0.713535456555891	0.519823124674678	0.73848859897329
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	-0.65183905850604	-0.547661827230055	-0.727582673370097	-0.291131632768871	4.30992357787871	-0.0671906138439509	0.473958337022638	0.52123413038499	0.750815421490433	0.551226524868881	0.772276130799058
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	3.37155949430363	1.94616930684145	6.0340082235374	2.53566072320976	6.82088401767919	0.352215623845843	0.322916695274242	0.24506770408685	0.555553372527393	0.141321978095938	0.439133618330254
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	-0.891686581182682	-1.07372664322256	-0.759903527986037	0.345650004824759	4.96576432883498	0.0612952395124688	0.466840056709075	0.491348559635278	0.73287460241041	0.554790794192758	0.779929028831399
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	-0.483546269362538	-0.215108492994606	-0.731536470483219	-0.449136135503202	5.31164657890862	-0.0714879489108675	0.456436937265091	0.460441377572617	0.709142809248994	0.544817066612774	0.773646648276637
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	0.307934127296042	-0.597075685951964	1.75311152157335	2.93582975435044	6.53305672358423	0.417563279306576	0.349804964746841	0.270327762638679	0.54983991251179	0.260322887662957	0.546076997052158
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes	-0.730049803117595	-0.708217720882145	-0.768782816305121	-0.0561844643857157	5.30857555453571	-0.00982100689798625	0.492847855364378	0.579920639004458	0.790721167175111	0.574436196800201	0.802539544099933
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__	-0.808611113046596	-0.681908749906333	-0.895617551890559	-0.262092456429515	4.42134393990529	-0.0521469951752768	0.47265625387485	0.508319288899944	0.738613326153511	0.505060495307963	0.747285876601993
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	-0.5574168101103	0.134954719667305	-1.07332457515669	-1.30961365775179	5.30304470896172	-0.249246546500107	0.373697935727505	0.295120637702115	0.540256172826369	0.350628958310426	0.590601694452516
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	-0.365625016046067	0.275927730308361	-0.837258430853887	-1.62045096471225	5.85691023358852	-0.256078450051649	0.371093769509244	0.306554775085888	0.567363291020751	0.36892416067671	0.63304993869297
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	1.5709450888977	1.27837992037225	1.78670913437848	0.664359537641539	6.66551912736804	0.101464323119868	0.452535767477595	0.634934664826733	0.837233511394653	0.648784268445394	0.859073487045796
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	-0.570751132134953	-0.697333586099441	-0.498262448656771	0.202172004536483	5.60754384991285	0.032720961195769	0.479166669615223	0.595693940934221	0.8046909692062	0.585771270530744	0.803604410536322
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	-0.865200315824248	-0.959878953454263	-0.756538254619016	0.224196356623404	4.40612421466624	0.0422086094885366	0.475260420170577	0.45960495977378	0.699352609373188	0.492485751818477	0.733041647851108
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas	-0.625768956864132	-0.589430471445569	-0.655604766682708	-0.333804624131651	4.99328283041052	-0.0477188054062625	0.468750004432471	0.523701237379874	0.756694727450465	0.52791897761569	0.76261446277663
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella	-0.821626573917012	-0.547948550617278	-1.01654992722055	-0.526144773214493	4.64738312286353	-0.0912337186700938	0.457737327194778	0.487912561463313	0.708833238000662	0.503789200873684	0.73394869553191
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas	-0.821195086348281	-0.779512657856982	-0.854155258150918	-0.104543407737096	4.0482344946564	-0.0252035330382032	0.491547465430725	0.464520488432019	0.707680280123195	0.483041206346412	0.728386811077427
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	3.13541091468413	0.558128071027753	5.57899742658964	3.60367933697795	8.33404928389853	0.410926824825839	0.326822944469212	0.192751223994663	0.500377529980197	0.176021562324396	0.490797426113015
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus	5.46422072709447	7.74429547996593	1.2764353260563	-5.66010641905572	5.40785163253971	-0.924604772503458	0.109232911314045	0.00300815005183153	0.0445482131254084	0.000222154959501843	0.0302172614957394
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium	-0.772420871627144	-1.02058212221917	-0.548584731067737	0.418679160094112	4.57892213020749	0.0827703428205919	0.45513654733566	0.498903105708863	0.726164385857079	0.514113850741846	0.750065853314503
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	0.00869223489991811	0.671689981165925	-0.418121602202485	-1.71509128216338	6.6447292238153	-0.268785869089944	0.365409643334653	0.250493987686677	0.523457727459179	0.317521739120163	0.597128526019027
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	6.31580755021791	0.664483793648847	7.2535964768071	5.55547191142151	7.01217780050071	0.652079833650469	0.280884303496267	0.0344096236174118	0.223986786652337	0.061813472381853	0.300767933571855
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Chromobacterium	-0.467893981122893	-0.613944292708224	-0.298304212800275	0.664893849557439	6.71159473101881	0.101467541966976	0.446614590962869	0.550161958491565	0.771488997021875	0.563176189878345	0.781323983154176
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	-0.776330970032841	-0.998137759146418	-0.600784489849326	0.354275769353174	4.14232711188774	0.0728763943013329	0.460937505552837	0.494960519068329	0.731249034253726	0.533082988997101	0.759380935166172
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Gulbenkiania	1.12119070648067	-0.810103447239092	6.21716389356632	5.95319574941807	6.22930688873664	0.851561735010902	0.200260143956996	0.0179026523907741	0.125967944881476	0.0178393631259932	0.135779260795862
