featureid	rab.all	rab.win.1.negative	rab.win.3.mild	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	-1.72764741230755	-1.64143761052314	-1.87061780637951	-0.0461091269458223	4.36087206406655	-0.00793242763140178	0.495609756445813	0.504640147397335	0.676781595670632	0.527018361665394	0.688848848162981
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	-1.86416271147613	-1.78536834048585	-1.96476995185098	-0.0217472551114932	4.71178975084006	-0.00570705889488211	0.497070312732839	0.537242066055129	0.707245315878183	0.563206402688588	0.715991386743769
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.171800921215681	-1.27852853852493	3.61664257405485	4.69855846122285	4.71208806041314	0.84927204819761	0.190429727395915	0.00596339080787978	0.0193548608979666	0.000991588984014563	0.00391378714123621
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	-1.27727515952816	-1.4503017512291	-0.996149167661876	0.817627843328897	5.36542184701052	0.130035017826737	0.427317079060237	0.457388486090583	0.627204666966963	0.500524214490325	0.658525444695746
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	-1.68345320515015	-1.70713594430952	-1.65235283920135	0.140898617503428	4.86900538931041	0.0232539478431412	0.487804879016647	0.498909798500728	0.673066316693976	0.523515326594562	0.685866849519688
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae	-1.92454357492213	-1.86725249546925	-1.99339017631969	0.125936812501106	4.6216253182148	0.0245227689101267	0.488281250931834	0.531818412939815	0.695450574262402	0.571163122612282	0.719479200651969
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	-1.36822910008589	-1.27720367640414	-1.52440447949248	-0.194371796730888	4.40590887920936	-0.0333185547708021	0.483902440302539	0.545371933916769	0.70550041433091	0.562673513534338	0.717459466173898
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	-1.07967189801163	-1.3365807281753	-0.464547580712598	1.19561991295877	5.05086163222594	0.212093127741397	0.39512195992106	0.378739719268927	0.550899673780981	0.386811030687788	0.554242544972334
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	-0.979367997164425	-1.38980473690503	0.13604143670519	1.70872781880659	4.99909575744558	0.305708753258835	0.365234386549223	0.278090865164512	0.426904849920571	0.201507779946139	0.346966014582054
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	-0.0686653550320457	-1.30579499454299	3.21316759168422	4.28915206693848	4.47765307500407	0.840838809568067	0.167804925219654	0.00650002473683762	0.0210780216271849	0.00121027794014749	0.00457265223068035
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	-1.66366253721653	-1.47649730910299	-1.93367788037686	-0.257699498792421	4.76273681287063	-0.0413100303584531	0.472656252179604	0.580366674755581	0.74040709963979	0.556144068482877	0.717495218872469
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	-1.31146573453333	-1.48269524086099	-0.985500840284113	1.11168972638037	5.29283695193055	0.188202611106985	0.435121956453624	0.368857851619805	0.552981003722916	0.423288357758493	0.593001221783043
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-0.989515862416838	-1.43343978706	0.134818078448086	1.6304381142715	5.26662296924694	0.282302050777411	0.373046885784589	0.273872891930121	0.425959875827558	0.226557275356764	0.369712307719841
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	-1.84486736623401	-1.53052224169982	-2.2560360246859	-0.792721780445821	4.39814131324858	-0.143987347073487	0.430664068118364	0.443557011005094	0.605861292542145	0.419372605539237	0.579172763720266
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	-1.81145666426704	-1.49006774056698	-2.30767761772685	-0.877640245618735	4.49276399248812	-0.165361201772258	0.418945319115497	0.443596254030684	0.610497533047558	0.41836085148797	0.581171450296946
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.210936147155445	-1.15461265067552	6.76587383963239	8.1046831408668	5.38061531014146	1.30291612446758	0.113281326490737	0.000367042632223771	0.00149975596587779	3.75452623867993e-05	0.000191617450353027
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	-1.83871801298667	-1.54173501363591	-2.19709011439089	-0.540692363640023	4.58086876447416	-0.114167646977133	0.438476567464609	0.409782076202758	0.583251718729655	0.427134418831409	0.583806179638411
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-0.805760928219089	-1.25214872458871	0.754462568197862	2.10690959148737	5.53205386822192	0.323573398028808	0.369140636164496	0.24931605620719	0.413931047911389	0.178981526014891	0.337025102053431
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-1.51391198955438	-1.51523414395842	-1.5105652968704	0.447469123286673	5.53234928636065	0.0730178155454982	0.464390246741327	0.504909952437659	0.663529728661798	0.516232103465825	0.685897207009813
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.2804999983196	-1.59568668344966	-0.789444249430041	0.919981920264796	4.80403808406273	0.164086185737159	0.416585372659343	0.493662596962505	0.65437406371212	0.431379849140947	0.607784603130928
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-0.94607885957509	-1.26932160032848	-0.300148852816603	1.5845386952143	5.39007850582813	0.263030978459696	0.391219521252044	0.310939499650264	0.477858367072691	0.329433269253916	0.49358776416875
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.678886676103272	-0.981466108919431	5.9100455384814	6.31299102492023	4.69593760385184	1.20877610429813	0.11804885323423	0.000428452721811243	0.00159689473183356	4.79927585157827e-05	0.000234892839605874
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	-1.52765277905986	-1.72181947806408	-1.14039216353876	0.88991492222015	4.62787145333374	0.164544361812948	0.421875006364191	0.473025621918791	0.615700091182267	0.453091827661716	0.603281677550445
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__	-1.90804202498933	-1.92088833273802	-1.89072379314345	0.0665264286090554	4.68028686106727	0.0145293952478905	0.491210938198707	0.54579411938435	0.706106512656478	0.563376729825828	0.719485299272314
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	3.22956599945981	-0.136709549509072	13.4349792522324	12.7187800386766	5.48564166826972	2.00599253259101	0.0830079213428163	1.47474948218999e-06	1.70374543315207e-05	1.52448775247337e-06	1.56073172009496e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.425967267981872	0.380430699262033	0.454058805147486	-0.186661123958134	7.14300229553886	-0.028503629212564	0.491210938198707	0.679296160679203	0.82456387455315	0.717886197174364	0.846506553362841
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.28967944095098	-0.820554149686071	5.31508475030307	6.38899033639781	5.20561496246702	1.09783638094575	0.125976629990674	9.77009087726191e-05	0.000487152057018468	1.87524749941537e-05	0.000107648086374801
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	3.26973288299924	0.749888003406701	5.61600633481792	4.27038010575312	5.34186544883595	0.700167088473078	0.216585398975321	0.00279442618150553	0.00988268679080568	0.00217895971727991	0.00845791339844169
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	10.2527867292063	11.1656308090534	10.1217183136966	-0.963735811800856	4.49335100257669	-0.158256318084209	0.41170732430176	0.871245906055492	0.940027507315085	0.384568633366038	0.624952463952911
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	-1.84204047066163	-1.72389733264927	-2.09256927199755	-0.29880151441805	4.36519975195737	-0.0616261519974681	0.472656252179604	0.545183565271721	0.710601238944495	0.570166130380407	0.722032629993987
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	-0.379026245472127	-0.759035095986817	0.282689855357988	0.446351450065548	6.90771999339154	0.0534744989722995	0.47949218913256	0.660004186800508	0.806082473474227	0.635198737080892	0.787025212531186
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	-1.65078785607249	-1.50419751649086	-1.93119845789855	-0.331480730386787	4.20049288058927	-0.0639793675130618	0.473170733841501	0.491451566754988	0.656703770170844	0.490194998266682	0.649162365203022
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	-1.7006432616851	-1.49487907552657	-2.0297197649018	-0.6794565908193	4.94865315516096	-0.121249107644299	0.436097566128379	0.463118297169611	0.625695079647455	0.495372278772644	0.647091518869021
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	-1.86583704549473	-1.63334636287256	-2.17643725172112	-0.690237373095717	4.5372421555909	-0.129265540248576	0.434146346778993	0.452631445990541	0.614876485926239	0.457811995047257	0.615646140646482
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-1.75142824733078	-1.49612017027492	-2.22366926518033	-0.562628062496197	4.59877213265763	-0.0964834476764108	0.446289066818392	0.454743182745252	0.632710800283052	0.43797442973781	0.612213405788313
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	7.85573333391556	9.58718537461183	0.849626251972895	-7.5016967904323	6.27294403666629	-1.04470724619941	0.103414718961312	8.61151591892862e-05	0.000496165490393142	3.49228004545541e-06	2.95386479901112e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	-1.80792648463106	-1.79488184775659	-1.83075088124162	0.10363662858528	4.6722679086478	0.0171840004683408	0.488281250931834	0.524115144928032	0.685044116144558	0.524335226746538	0.678819249388683
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-1.1014295591558	-1.56708549728301	0.130903571620509	1.89693845456433	5.51973225444868	0.325799838832753	0.352195134797342	0.218867135191143	0.366699371598356	0.210497322707265	0.351393353239919
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.53517499289014	-1.4793604954988	-1.70895766611725	-0.0869927114177163	4.54826219419085	-0.0148740398600479	0.493164063043373	0.522606080448176	0.697340596799899	0.490597543405332	0.668011612716777
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	-1.76807156605587	-1.82151354753043	-1.68431180319261	0.450461744294119	4.85151598774186	0.0659896348491325	0.46582031522911	0.488838605970943	0.663822301304833	0.505191286098301	0.670391091444037
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-1.27858333857186	-1.46363061881048	-0.879596857535127	1.05086738931362	5.51763362284434	0.172766487405469	0.425365859713261	0.454761991142117	0.640281870348091	0.447317915466079	0.62680898076583
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-1.19796850903974	-0.274119695205201	-2.25395237919479	-2.46549008691133	5.26173459709811	-0.456862904332083	0.316406266864497	0.0887420719895305	0.179411024163519	0.105576648751387	0.196571542495434
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	-1.85264494599813	-1.79300096414834	-1.98830450765333	-0.09281904337473	4.5513368974153	-0.018448903814269	0.489756098373841	0.525096023686868	0.698022648961935	0.536454509936454	0.707354975643978
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	2.80947333480053	-0.16535620348681	13.5643425123603	13.0026887551729	5.88757941175622	1.92063762557764	0.055664230443663	6.74282024593327e-07	5.3613532744947e-06	2.72969609898465e-07	5.12234663290817e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	-1.73747952834674	-1.7573235139087	-1.68677820649412	0.132406521285858	4.48583420023671	0.0310511689372875	0.486829269338082	0.555562631974371	0.717747373405574	0.587866170645723	0.73495533497499
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	2.41585838609082	-0.588756576626051	13.9094555351455	13.8676755898071	4.91476006189147	2.63051160220087	0.0126960847634998	5.49230447866268e-12	8.21934659049981e-10	3.11543371167206e-10	5.17161996137562e-08
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.39112995166599	-1.55339069286339	-1.13053831618359	0.688227693371707	5.99126834004903	0.100420424615618	0.438476567464609	0.441569085367794	0.625431976809392	0.483916747274103	0.649759829709835
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	10.2158236632698	12.0565619122811	2.80722390352949	-8.71581879114093	4.5352156964827	-1.67227357950123	0.0546876711412996	3.29249265651066e-06	2.34667924527084e-05	1.56031336339031e-07	4.34346797242194e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	3.23747591132524	-0.20073150639032	7.92775148905236	8.14223937382533	4.99452456034383	1.41216205126903	0.105468833084391	1.91039530236886e-06	1.53542924617006e-05	3.76664381193985e-06	2.9999796671573e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	6.23927735967316	1.24830928553993	12.0052103089378	9.96899991202116	5.83150963629381	1.56116325771207	0.0585939089879505	1.99597741968551e-08	4.66641404431689e-07	2.2696422549028e-07	5.4746159215575e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	-1.5148446222193	-1.63758677052858	-1.29072358617673	0.602057216167797	5.85858405960322	0.0908300324867062	0.448780491910583	0.3862011099545	0.563629851008399	0.489659634662692	0.65168058103299
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	-1.75554490737759	-1.7267923800519	-1.8079655166902	-0.046406260799154	4.70222511196458	-0.00697751160632008	0.495609756445813	0.542206436020701	0.703711270425646	0.580593066870394	0.733597733132868
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	3.57696000026139	-0.323655538152485	8.88056029619182	8.66716503791525	5.52682841563051	1.43949156278922	0.0537111119547921	5.56240774771429e-07	6.28538859920352e-06	2.91655924998055e-07	5.46374235739752e-06
k__Bacteria;p__SR1;c__;o__;f__	-0.491233871265245	1.33347649233175	-2.24253745555312	-3.77953973532326	6.61651903494749	-0.548996888632178	0.26953127325733	0.0200054126933656	0.0573229695057996	0.0297689916905494	0.0795102025740734
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__;f__	-1.78775085799933	-1.53900492169174	-2.21297188491794	-0.550375562325322	4.35978571041258	-0.103564139097528	0.440975614503948	0.467482644236733	0.639655486252556	0.444367210308439	0.609078789994424
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	2.27199758025004	4.69383737208741	-1.35512087548018	-5.43426580445469	6.11799500242228	-0.777877480507958	0.208984409976461	0.00301633265676068	0.0110481857041069	0.00262600279963772	0.0096492462939742
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.83110622058846	-1.69887077128137	-2.06899949116249	-0.359673760149216	4.41540301271772	-0.0806185386358991	0.456054691019647	0.487498238528172	0.659175373381521	0.502115173123333	0.66328297319002
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.50112529638608	-1.20542618374128	-1.9159231162377	-0.929616152708442	4.99391701555593	-0.170772297670267	0.415609762987485	0.444273341823464	0.614149374723554	0.439693609870051	0.604344471196827
k__Bacteria;p__TM7;c__TM7-3;o__;f__	6.53640596255951	8.7298674284593	1.30823531838742	-7.22883798489426	5.25386500019518	-1.20396442294948	0.10731715445108	8.82196374273412e-05	0.000438262362217728	6.22810538491432e-06	4.52613643055766e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	-0.245783043122472	1.4693297503352	-1.63527022767645	-3.75758533113667	6.70796564105408	-0.505592538248502	0.292968769857959	0.0257588347342919	0.0745805873597617	0.046607547719232	0.117962787511471
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	2.47080810502387	5.79511483845801	-1.725124184202	-6.76568482278483	5.63737692778217	-1.08232636694419	0.138536645424173	0.000161556521908389	0.000788946140918608	0.000105449071643208	0.000495186863161017
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	-1.83857487695111	-1.53855372529426	-2.29179250248838	-0.729494486414685	4.52857504498751	-0.147644392299971	0.428710943283105	0.445557759689489	0.612999550981631	0.446127567145314	0.602394306496319
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.39114263000773	-1.30544652755726	-1.58122435450054	-0.244072618285999	5.06645115247314	-0.0369168305755304	0.47949218913256	0.59107213598551	0.760488025021223	0.587698120194058	0.755511882787349
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	-1.79618065597322	-1.50279462755324	-2.23487899636647	-0.739441488628258	4.88307917058183	-0.12514162242438	0.430243908081755	0.409816413305527	0.581052740812673	0.431059402180409	0.589353147819889
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	-0.275863951202701	1.76440437133955	-1.95611803615598	-4.17111702079027	5.79009736548955	-0.636982237464375	0.244878076138944	0.00764898986588561	0.0240109494421943	0.0134926961173255	0.0389640324991489
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.39148800867326	-0.729815636224032	-2.23661369097282	-2.18836542273092	5.69243388109166	-0.328163907544089	0.334634161068857	0.145432896286749	0.2614065590728	0.198659925227338	0.32872396374195
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-1.01800118327765	-1.43542860143877	-0.0173316194181883	1.31697514788497	4.77536592540552	0.241579559211566	0.378536595604273	0.319711774789313	0.472007122448564	0.258641809649871	0.403472759132825
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.85714740682827	-1.78336955488683	-1.99705882015901	-0.100479695251869	4.57584851709091	-0.0209199058530876	0.492187500621033	0.508089649855985	0.665949654313475	0.50369196723428	0.66935751096976
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.34640092638973	-1.55625443622836	-0.910449349460409	0.983690196787891	5.69929425927046	0.16652025155888	0.433593755372255	0.365060068754159	0.529847403051691	0.407356983971745	0.569229013807596
