featureid	rab.all	rab.win.1.negative	rab.win.2.asymptomatic	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__	-1.03141706501365	-1.25668947034235	-0.45484765462362	0.709799767704192	4.84900007082272	0.131635985999633	0.436931088355023	0.426808040837273	0.631911840327298	0.4470820146264	0.662594358639637
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	-0.4173487923493	-0.662092439964788	0.146863949266789	1.14149085568497	4.66128266956327	0.233992525317425	0.38802084998975	0.405100094459879	0.608215250803045	0.404449631235359	0.621157952580126
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	-0.849069961569661	-0.876634985140219	-0.766167937964569	0.0498078716491888	4.40193636628745	0.0105594390805787	0.494791667402606	0.458818527278782	0.678933623639393	0.464723278303246	0.695869669866135
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	7.84784316397102	6.42668311968438	12.137589330869	6.73012774363692	6.89647052563835	0.959481669746642	0.124837572208808	2.04928642312307e-05	0.00221864133047559	8.18816784112546e-05	0.00291536595887052
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	-0.799929706620233	-0.894821575630926	-0.628041992876204	0.120773568715808	4.53628953289057	0.0276235635535748	0.487646295630087	0.519083805568267	0.716988549953582	0.559520543519685	0.757656581955797
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	-0.911802287458762	-0.993936767348067	-0.717677865325797	0.0041246282283165	4.58243970001468	0.00110477157224605	0.499349805033107	0.509901307625633	0.717205031038907	0.532453999584459	0.727221254231319
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	6.46529986294501	7.17649355800653	2.7007329410061	-3.54047818972222	6.36910168530062	-0.477234461512314	0.338541692133903	0.0856989890243513	0.29200287910734	0.113618448149372	0.358116276875532
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	2.51042390925992	5.15049623121639	0.0654173023681661	-3.76383179814892	6.46011702934077	-0.515949203099457	0.292968785303023	0.0687461888361051	0.230423307120315	0.0657028117911001	0.232456834948317
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	-0.442893872010988	-0.623389912877304	0.060105570416539	0.967160080088991	4.67276582542107	0.181454353987519	0.415364595643774	0.484637562717314	0.688602957658896	0.462211927273847	0.683543902160477
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	-0.454218770099679	-0.837921523043325	0.228555371666687	1.55672149943145	6.13654735054434	0.234191831833065	0.389322933109329	0.288841410825542	0.522444745958702	0.336012959972422	0.571483979776007
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	-0.84220500829708	-1.10318128040133	-0.367755515487165	0.985258252180113	4.96652417569195	0.164389220308284	0.406250013728096	0.381575411224781	0.592501539801318	0.423768227500181	0.63188247717765
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	-0.726040376175416	-0.707082230502188	-0.742761779864326	-0.0930478903837901	4.54807335780817	-0.024024527089994	0.488281251656594	0.514878523944041	0.712338589557485	0.550336196024522	0.745711226971421
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	3.76720126763958	4.1551251455367	3.19837988305015	1.36129484211979	8.20142050134031	0.136575383025437	0.436931088355023	0.443475785381025	0.699628926870936	0.587272254287651	0.81008611007506
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	-0.503450848692679	-0.693767020154312	-0.0278719656612028	0.89621395055703	5.35401708828275	0.156482746436629	0.41796876191037	0.407239879868869	0.621511181140769	0.457244559264049	0.656997557612053
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	-0.811079483918689	-0.965239885028724	-0.441359868365971	0.806569059121474	4.54436988080251	0.155119012472858	0.444010424677607	0.447016099752059	0.64839845014781	0.461261071529603	0.667670443953183
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia	-0.909709970299248	-1.15662539441432	-0.271791343936593	0.855173529598029	4.30056695722715	0.174288297974851	0.403645847471784	0.397697824183182	0.60737451383397	0.404309585103392	0.618394420491649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	8.79858399815922	9.2546800998682	0.982640693017593	-7.7619837232502	7.15878779406053	-0.874691990861058	0.211963649826572	0.00424987775342952	0.0436844386273704	0.00416902353963915	0.037439216500348
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0545465201445889	0.16916304094365	-0.186115975913154	-0.304440169004666	8.73836832688808	-0.0369683066992106	0.479843956030925	0.684614434815336	0.854650294852096	0.594870571643009	0.789552694486572
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	-0.785965666248801	-0.811787759262346	-0.749957908631618	-0.0148601600106923	4.19057860033707	-0.00336072169687953	0.496749025165552	0.477656986283739	0.701872062208573	0.52331188564293	0.738217790090272
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	9.47360193907942	9.7049594118629	8.79161355830595	-1.11710973767945	3.26235918249269	-0.250668890150095	0.309895864730986	0.147759824118883	0.412869954164667	0.0624390267083349	0.24545824221635
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	-0.879341571320948	-0.97340434181071	-0.688176228044313	0.187049383612758	4.58899821258653	0.0363999510436161	0.477243176165384	0.48304273977988	0.688390491220098	0.489940366729407	0.693653359205468
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	-0.467140673883334	-0.667279446134773	0.0151777888263283	0.544003729445127	5.5499558702424	0.0876203864365777	0.442132648057187	0.524294353328489	0.726874311881021	0.519801349784172	0.72085097290157
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	-0.959262400609404	-1.10441129562278	-0.611661315018328	0.418495336378504	4.53346511841124	0.0757004666105308	0.455729172970894	0.508330617155376	0.705846997134953	0.513309963393753	0.710375333897657
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__	9.79684246696838	9.57910207363556	10.2445888543076	1.42146705793288	2.64784415915823	0.297547124573483	0.293888201440665	0.383233431737312	0.660337723699263	0.0515071415659676	0.214281053173477
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	-0.370043762430901	-0.855403459271699	0.874808580050198	2.4745055444801	7.27118917736404	0.332626425069031	0.334200286328619	0.11112347988444	0.300182973898503	0.172759883208862	0.372607510929294
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	12.0038896033402	12.4825446192656	9.23007882687916	-2.89091190596153	3.01152442215395	-0.792851971196969	0.16015633924256	0.0137441114454374	0.0897148053032591	0.000511624369534194	0.00907203217032236
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	-0.825674471850423	-0.905637912304428	-0.644822892264271	0.339902505187872	4.11508866663433	0.0687607449532783	0.459635422406988	0.430419261617572	0.635128042362959	0.451334525843725	0.666300543820261
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	7.72402603404872	8.73329587735531	0.38161979068733	-7.69531925452872	5.61701846295114	-1.15902601783397	0.137841459764272	0.000754120976359243	0.0131909329580894	0.000219379264363242	0.0050579518161935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	-0.144632813032681	-0.202043785469522	0.0132353532471265	0.202469827168446	7.29561278506236	0.030690727897007	0.48046875276369	0.654826337128829	0.836471024771177	0.608192211038441	0.804616187253581
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	-0.123957711313476	-0.0815193320617276	-0.172605245625425	0.204360258233291	8.0855574169551	0.0211848382937676	0.481144345963873	0.66168295492603	0.846374304302227	0.59065420222788	0.801769274515194
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	-0.60564942588833	-0.794812921446464	-0.142006798746274	0.962449882722669	5.06551418919066	0.16400594294286	0.407022120203526	0.385598443873689	0.583817341827058	0.392650444266654	0.601789318535783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	7.81661553904036	8.56867722271449	0.288741752494294	-7.75525427714214	5.17079425766868	-1.3512264173674	0.0754228412809239	0.000144009605662368	0.00465661539685511	9.78798804287307e-06	0.000945703362606625
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	-0.712638063919655	-0.930860880102025	-0.27466320175874	0.634052540753615	4.25839673441756	0.127602275006701	0.446614590962869	0.457714413690633	0.644764997909911	0.464016503510164	0.658426580592232
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	-0.363857706480783	-0.0987325294574655	-0.668537107868636	-0.967626278243274	5.74342722170475	-0.172086049242558	0.423177094449683	0.314437203170281	0.532900657695744	0.452238811758384	0.663230790100863
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	0.561246484861624	1.22877735354438	-0.499845055153414	-2.52903149660247	7.04431012939323	-0.345257718025656	0.338541692133903	0.122093241805841	0.329573100354741	0.211849683153583	0.438384174987111
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.934141493787684	5.59877748279439	-0.809778015886497	-5.40102109187686	6.19170613001661	-0.772543423244605	0.235370662984616	0.00903985624497965	0.0557819429556366	0.0248129840474717	0.112823947035656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	-0.988649571961568	-1.11822985394108	-0.6781406908606	0.231014494536002	4.6744396548654	0.0469618975852654	0.470052087579759	0.50636266309851	0.716261758480491	0.53366154547917	0.727762079485815
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	-0.467507988238767	-0.362214971174984	-0.692457976303064	-0.504215392953551	4.94599825099062	-0.0952638566857192	0.452535767477595	0.422255569877583	0.646032564333265	0.467998644528786	0.695855603713933
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	3.28147090355311	5.21742459213684	0.0143656516847734	-4.84667411433485	5.85854194148778	-0.711592336046201	0.230169104363386	0.0219574884447554	0.116679636544751	0.00908750348527668	0.0624614632852395
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	6.84390542248662	7.95152403419572	0.449965523278713	-7.1077802769753	4.79211803924793	-1.32057020019231	0.0729168898171757	0.000189255534494577	0.00546302537731841	6.80457538589381e-06	0.000875434999012454
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	-0.91687042260722	-0.932027777281099	-0.883992823815507	0.012231637619216	4.34741275568472	0.00216559126647377	0.496093750551928	0.515617872744368	0.708079406529223	0.529736911884759	0.730716116856097
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	-0.869318123987573	-0.977125574378507	-0.651114987607945	0.213413285011092	4.52327062664053	0.0410062437816583	0.475942786232806	0.517592711784792	0.72174062541642	0.504159627360364	0.720502576950658
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	-0.111492202856345	0.0840491857359122	-0.529682695308824	-0.785901081543873	6.19794881980129	-0.124672094235308	0.445312507820074	0.502568167116699	0.716513095569896	0.523643696496776	0.733952254872792
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	-0.284741934094699	-0.210940518244105	-0.414698892795075	-0.557858002817002	5.03450488192362	-0.115940123221769	0.442132648057187	0.522606315367558	0.734680625060105	0.582315259041576	0.77638446317147
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor	1.19652141852533	2.23565772744962	-0.149085893108207	-2.41864201706144	6.42142723619051	-0.371291448998991	0.326397947192784	0.151225662724558	0.366368934342253	0.155737764723427	0.382342057040555
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.774343397885234	2.57010914419934	-0.621604283330567	-4.51890228207214	6.50124188253778	-0.608843163854314	0.26918079556181	0.0378942831280735	0.122878331322552	0.0649366629188631	0.20145360164943
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	-0.926083056874337	-1.01262026075274	-0.776358805144879	0.354876832175348	4.16349748389327	0.0796070798626549	0.462239588698916	0.496022901491567	0.696831452954893	0.499319552243356	0.719682657090691
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	-1.03265210905725	-1.15964180810282	-0.725609523753731	0.550006643863339	4.53717357832673	0.0947295831473423	0.44993498762065	0.502969253379177	0.699910528813328	0.531765906761104	0.733494945155326
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	-0.368454617722113	-0.434272270905836	-0.215290980935738	0.440757886349877	6.61939319170746	0.0631883668150894	0.470741226503959	0.594516283973167	0.786160678660394	0.54333681420485	0.755829944588289
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	4.6624164893819	5.20023617830282	1.76643746441782	-1.70596971977357	7.03021255358102	-0.232446669846399	0.363281270877258	0.384656692715257	0.646769000465035	0.301819950912297	0.584963191378972
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	5.89580147845783	7.51153304067736	-0.0348431455508962	-6.86757997810845	5.77800359307449	-1.00460420862455	0.163849241185537	0.000710470200475214	0.01166383074227	0.000633297104552038	0.00951198925509437
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	1.76320184208457	5.90734223503001	-0.483160110364854	-5.58995132865589	7.46352622207103	-0.668816157329646	0.270833374321488	0.0229961067890477	0.112942067294799	0.0397282895426876	0.164799247392519
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	12.1738905331165	12.5824308950086	6.00560568410545	-6.07983688776804	7.87979932734705	-0.790809214716446	0.163849241185537	0.00591235736015993	0.0538835409162525	0.00096991892707301	0.0139355947685746
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__	-0.658108529115736	-0.647779038934726	-0.69082168979506	-0.350211145099042	4.69861598146711	-0.0712232895252807	0.470052087579759	0.520759138141018	0.724359899480191	0.525941681515298	0.733469129812336
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	4.12706837529557	5.69429860740157	0.0602959706832928	-5.21792699048508	5.26940561352171	-0.863873791038107	0.180989659347969	0.00493670828852902	0.041401108060525	0.00203038235445513	0.0210744070987714
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax	-1.03717367082651	-1.14075506223993	-0.828532209978532	0.256268414455217	4.68241097286298	0.0407407349711904	0.473958337022638	0.528168242537888	0.73422894394641	0.510444256895678	0.720928123963988
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	1.92071008901996	4.94142145738116	-0.13978805359562	-4.9849127742671	5.78338484732218	-0.743243050355998	0.226562555116356	0.0115264373020516	0.0622475484989911	0.0163553438632985	0.0848814855122757
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__	-0.895006944335078	-1.02206756748366	-0.692435829110377	0.298593465295257	4.49357119295646	0.0535082368197898	0.470741226503959	0.510786612067427	0.72049643688049	0.496715658969088	0.70695973406377
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	-0.35803373018434	-0.601651214737416	0.279172936610744	1.07412727957062	5.52199602681633	0.184909880700313	0.420572928179032	0.457250888720621	0.661787522218964	0.469213528135125	0.673276850559306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0.676192952562782	-0.42677844802947	7.18255336949227	6.62097125385321	7.64387766281503	0.831138179141083	0.196358975460339	0.0108089697285395	0.0628036465469164	0.00440736498174867	0.0343101110133556
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	0.457437512290632	-0.348727673616498	7.33936768973981	6.64439812613302	7.7376724562887	0.726733934338528	0.241872611360443	0.0197254967942463	0.0999197195333371	0.017286196867383	0.0861203386793978
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus	-0.898526514387838	-1.18451753215449	-0.143002231730318	1.42054298285569	6.17320382376119	0.218367357209988	0.378906268174765	0.257532765617782	0.482639820015685	0.354155565502905	0.560888333447121
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	1.41895376252446	3.09045941240728	0.123655819428024	-3.38814906632219	6.30271574680694	-0.488364266315444	0.312500030825809	0.0622070261100797	0.208978948457498	0.0909189068159454	0.280625425959911
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	1.00272842841865	0.0989372578887417	5.92210380371079	5.10467588332296	6.97961092130261	0.633760711947036	0.261718793558108	0.0407346032441097	0.14967473446614	0.0288328107421099	0.12768114486093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sporanaerobacter	-0.723391512793754	-0.908168599687471	-0.245135794913065	0.719137494909383	5.21739294656206	0.121254682166011	0.43433030850619	0.44741859693509	0.661233288954927	0.464578147325436	0.680705600991228
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D	-0.765333664875158	-0.953174824032817	-0.308572201410392	0.5622874413517	4.35242083879363	0.0947179920695341	0.442132648057187	0.439520761202814	0.648229976842819	0.465529151945701	0.684337512693208
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2	-0.897964706436026	-0.97717698814731	-0.761460451121101	0.298474200037137	4.22247403573132	0.0618944634939787	0.467447921285364	0.48459086542578	0.690761011320367	0.506860231506177	0.718843992481534
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	6.01626416592457	7.22765420016156	0.0758429707911201	-6.98214567863443	4.93964029199289	-1.23891163013459	0.113134076017603	0.000441180797121809	0.00885007842583859	5.39569126268486e-05	0.0021607578778293
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	11.5858104931089	12.4170949351558	3.39254478816788	-8.24585683138606	6.81116289826651	-1.02293862553314	0.131339515658192	0.000833574830547591	0.0152975919514407	0.000110325383631185	0.00334762587693641
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__	0.0539181425014332	0.300143852238891	-0.330038035581266	-0.898968185720957	6.03725469228719	-0.15824641363991	0.430429138735947	0.379067360107117	0.600550008310931	0.453810730503656	0.671892136086814
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	8.80420725053117	9.77059701751033	2.11458985001934	-6.5024792521094	6.75718010064406	-0.835089890959761	0.201822982045936	0.00541473917282675	0.0504201820772397	0.0030186123510357	0.0301723056370563
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__	-0.904229469456686	-0.930743258263027	-0.830709999743252	0.168058409746992	4.22936826031031	0.033725351222753	0.485677085358608	0.498717148236596	0.706093045061077	0.530681388813527	0.745018858091512
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	-0.901142899689832	-0.945557692936314	-0.701840712170307	0.187476301933297	4.19204985941512	0.0371972239175708	0.477864586466877	0.505229797655264	0.70816335369898	0.508147353333296	0.714199002175401
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	-0.560270778405704	-0.802448278454325	-0.097367371673732	0.804095818003197	5.20807304450442	0.13280883438006	0.431729528658948	0.51188233249593	0.716503729683359	0.454232101147711	0.677029518683206
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	-0.785564978715989	-0.805536351211864	-0.749665454250426	-0.23984266309651	4.53862394803911	-0.0425390856250833	0.472041616435937	0.513084547326934	0.71521904669329	0.558093234694808	0.750154557123044
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	-0.88047674461425	-1.10047577030863	-0.369234316696099	0.861597405852627	4.05513159408346	0.187220696783683	0.414062512511275	0.384248514370531	0.585652626667362	0.400962493854302	0.614318448797331
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	-0.755731677380339	-0.906300501650636	-0.386719420907252	0.728426368604068	4.36144800279107	0.125972662149528	0.433593759550673	0.4530073863341	0.651316366407398	0.47355320456851	0.682677464892938
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	-0.697255904439366	-0.672778903256038	-0.747303083501233	-0.118824644684167	4.27329101585456	-0.0248763638986031	0.485045515763336	0.480997993407622	0.69179585567716	0.522247259273366	0.725839386914923
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	-0.910281295387905	-1.00821805985017	-0.700768693107204	0.294824237473054	4.23452129883953	0.0648984314461552	0.468750004432471	0.484447969139579	0.684159289776459	0.528085155004764	0.722536250935222
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	-0.668778450087424	-0.705692175520149	-0.506302770977655	0.359834532555936	4.70635560935019	0.0669469725998929	0.465539666777821	0.512907856676294	0.702491371125698	0.500512601542631	0.707322325199589
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	-0.750598312521056	-0.808480752348903	-0.588135140061285	0.191200127885151	4.30412930627944	0.039051518563505	0.479166669615223	0.519492908943657	0.716138794092503	0.536853506137658	0.740538213568197
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	-0.833449820397355	-0.92436136992985	-0.64138465083829	0.154875422378936	4.33903833314363	0.0321054682620668	0.483072919060954	0.457071014030086	0.668875355437367	0.504725073559336	0.705896973629496
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	-0.434369162593862	-0.975364036170556	0.896960846080061	2.06401419033508	4.65373091431304	0.388547347944196	0.333333359824265	0.20526003315247	0.405360954271625	0.167382299026046	0.374300038694474
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	-0.482024863418744	-0.666124047720562	0.0281203723350263	0.833355973309957	4.95348018789272	0.145708827244865	0.41612484961297	0.409909378451282	0.600071849243168	0.433090809585983	0.635990207123109
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	-0.955464499458621	-1.23073391294307	-0.393822539891101	0.718714879107019	4.34585108623039	0.141910684492953	0.42447917758573	0.434145665015361	0.641446003990088	0.42459868230086	0.642180825218169
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	-0.821442950273514	-0.927235554408631	-0.618504746235512	0.204261678209399	4.34067901885479	0.034596427431351	0.479843956030925	0.468927821347755	0.6854415334305	0.486884525210469	0.70710671565285
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	-0.835159788031844	-0.985250071915434	-0.501535742781321	0.646797691653489	4.74797672319942	0.136519890466037	0.432291676411536	0.431877750797304	0.646887357186923	0.493741654420165	0.700378654772023
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	-0.90399094526358	-0.97849443985284	-0.767222356878318	0.228119290503617	4.24798640124355	0.0470547411963573	0.474642396300368	0.483105343187667	0.692854333360238	0.493027045812103	0.711448755018923
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	-0.628178839829541	-0.948932428009545	0.325611275008618	1.49399851116284	4.99479889000778	0.282059991688023	0.360677104674578	0.326676480918838	0.535971574430307	0.297887933062664	0.521188110181038
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__	-0.856688249407274	-0.930744013665015	-0.7203856550515	0.0236764940090062	4.37160356174453	0.00558343390610338	0.498049415099324	0.479291283748738	0.690158208073373	0.506584337226297	0.721681859868336
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter	-0.835311730313167	-0.933605224221919	-0.657784759145147	0.0432771282832096	4.27977682885877	0.0102714162519395	0.492847855364378	0.513014395109007	0.714442373596747	0.542767104006674	0.745878956372979
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus	-0.744014575053774	-0.969947458364521	-0.255800712934501	0.782604200726876	4.97685282359112	0.134070188280773	0.428385426996648	0.412800412098642	0.621023557710096	0.425130600762489	0.630985347689869
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	-0.366331133249476	-0.786080282662747	0.784630505719473	1.83920246695869	5.73511525504218	0.3228346085594	0.36801042311382	0.209706192626936	0.429238580180711	0.234412713244367	0.441181050553353
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	-0.775902701733543	-0.854330757039182	-0.476810145920235	0.470897035661428	4.78664849420676	0.0836228000054847	0.457737327194778	0.487601468057811	0.680192440813392	0.504228606236823	0.708373274692406
