featureid	rab.all	rab.win.2.asymptomatic	rab.win.3.mild	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	-1.26208320107856	-1.23781716806161	-1.30848711334256	0.384154556400135	5.60759632334829	0.0637153546589396	0.466796877650434	0.56917608904394	0.749274836277742	0.58363209093613	0.759968513081805
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-0.68225464997871	-0.984340076616212	-0.117070319193946	0.881749372757229	5.66412016822424	0.1416273032012	0.437500005045894	0.537742876816653	0.722201051099806	0.541100662057152	0.725585747908379
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	2.39639849754308	-0.25762521101004	6.48881556230899	6.58197183709947	6.06591159499626	0.933895678210444	0.170898483646882	0.00247365121314079	0.0241112831903653	0.000853534810627659	0.014040106576598
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-0.740670944644534	-1.28853550525068	0.375454732959637	1.72377960285314	5.29199273592327	0.292881630385497	0.366210948952577	0.335611512491559	0.537431840003376	0.257228242354001	0.480577145078122
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-1.49970705718575	-1.40942146438414	-1.64700397829112	0.255667151976004	5.1044198916743	0.0394422940135937	0.478515626710582	0.539095291820238	0.726417038783359	0.563362955676694	0.741012867854066
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	-1.76360706087863	-1.23259314436455	-2.34925124193247	-1.2089689473295	4.81077924628103	-0.216208670442576	0.377560985940862	0.301003233760234	0.487416591713393	0.318726908993999	0.507000914895156
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-0.924999666231415	-0.944788751483991	-0.916039096727458	-0.145467393641871	4.72936801170962	-0.0236557691330615	0.487804879016647	0.570753398694397	0.7442701765664	0.579150032635577	0.754187434401548
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-1.05764933646392	-1.43019280077367	-0.476393494046398	1.64006454306735	5.16126422434549	0.297885338157046	0.371093760973953	0.295084666778845	0.490567899396844	0.294152230749783	0.501177414687413
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	4.49810989608448	0.560853294989148	5.58699993523377	4.02675917814334	5.84336786087382	0.601211744329178	0.270243925540737	0.0189173175307113	0.102593371637725	0.0272761501428184	0.14701100923449
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	-1.4295344024025	-1.45559221200402	-1.38583630056307	0.301205857074283	4.62195694114486	0.0595401136727253	0.471219514485517	0.542157119433997	0.721862283278106	0.543776586729892	0.724896725826327
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__	-1.84998172678732	-1.53966095764156	-2.17553814956082	-0.571951759510333	4.53419502210119	-0.110588855491013	0.44140625472145	0.454887284721976	0.64918114517253	0.474165249789193	0.658648052771686
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	1.45212425610471	-1.10017468472939	13.1273971877101	13.8325064247171	4.76471220135987	2.25891474152377	0.0926830228760679	2.20826934250102e-06	8.72784874032269e-05	1.51339009270101e-05	0.000552143411611715
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.38145479537758	0.63549992625886	0.182589118739446	-0.685213510821518	6.71923880864228	-0.0910046642159349	0.450195316497786	0.617429307161664	0.782407010039242	0.637127154624375	0.794635777462498
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	3.62159024563912	-0.028524741589667	5.10756653499183	4.82861082665094	5.77692642758323	0.73676399783257	0.211914096772607	0.0062710102627226	0.0496436748027633	0.00449079233578706	0.0481574484858333
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	5.52618681255135	6.68453584642895	5.36810013576674	-0.511044395632427	7.20036385027798	-0.0656719139919855	0.477539064288644	0.509538322002061	0.728882694459668	0.774523584627632	0.891932248817936
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	9.69156258648707	8.57368622741073	9.89660936390632	0.862308129173813	5.05905515350199	0.115097936187411	0.423828131197428	0.184870513497181	0.428036651439624	0.416457693416808	0.673927099651831
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	-1.85208979973156	-1.47587733196108	-2.25388663962768	-0.691934935585214	4.55894260480572	-0.12577842618497	0.436523442627299	0.463005168959092	0.648012949213598	0.50486236465188	0.665730190237204
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	-0.573257883570425	-0.906004219959028	-0.0913023144713092	0.85166059141901	5.90408569335122	0.137447183209466	0.433170737104489	0.673500725830582	0.822714079683369	0.485271530167418	0.678121612240049
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	-1.72760971843933	-1.35127991200649	-2.24038038360665	-0.670184753603347	4.43475147175465	-0.130118230019205	0.430243908081755	0.417379597797389	0.611396609088388	0.420505982500014	0.619211705161487
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	-1.81394886164543	-1.44041626260546	-2.17144804475255	-0.799490047850618	4.46641099221747	-0.161548615639253	0.415609762987485	0.417880518334345	0.604392957658206	0.420631862573913	0.608374216003435
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-1.68699595698069	-1.36180194866914	-2.21626000313294	-0.550057198424505	4.44837125360273	-0.106201545992683	0.444335941979297	0.481469501048839	0.669334101920196	0.46392099388679	0.653850222813525
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	5.6484868888308	8.22010817197676	0.762092747117441	-4.10320136107058	8.27560746507337	-0.540710616324346	0.250731733627698	0.0324428120322091	0.147317888443724	0.017875139696872	0.10953023541244
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	-1.74737999042302	-1.43795618260739	-2.23101070997272	-0.58154297510506	4.57814346648615	-0.106814763375314	0.446829272558308	0.45899993856441	0.654860370302328	0.439425587815706	0.635427839054008
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-0.742760751920206	-1.10364541343486	-0.048065613968685	1.17808902252943	5.43614543699472	0.199363987122351	0.410156257378367	0.413123073343443	0.610091266715264	0.430813688723851	0.622153055542852
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.6022532169057	-1.47958647136509	-1.76638752622294	-0.241208268758792	4.65292966732589	-0.0436926246712637	0.473170733841501	0.526375972124173	0.721208622953335	0.530596037974538	0.716089958269567
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae	-1.91610454941004	-1.35539002072468	-2.58901417040207	-1.23482109978457	4.59873970120814	-0.241459676585803	0.378906260223309	0.352475424421112	0.534298178690888	0.333423547061858	0.514625268262244
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	-1.67381529759394	-1.36577564309764	-2.02420457131985	-0.349158052286519	5.07516607716524	-0.0669982794925902	0.467317075774195	0.506355747976259	0.700642344569656	0.522293616454483	0.709632350072924
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-0.844880383643936	-0.806643020147002	-0.908149255317801	-0.019338366575508	5.67791790733358	-0.00411803395553726	0.497560975803219	0.651928558765193	0.808857182437021	0.661732177495988	0.817647093558793
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-1.78396425952713	-1.18380104524507	-2.53657761417677	-1.23617472754614	4.85189298713112	-0.231685540551104	0.382812509854549	0.328036506522263	0.519957273441432	0.320367920462623	0.510822612922064
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	-1.81988077741656	-1.40401102475971	-2.34586094451472	-0.768695012353168	4.52673772247656	-0.153567706875715	0.417560982331367	0.432641111388778	0.615562281240128	0.42990955831567	0.607297853349889
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	10.8684431909144	6.52912530960855	13.2108132348086	6.64861681405995	7.6439769489548	0.849567103184692	0.167968797202941	0.000633664388089626	0.0111652478014033	0.0005150172447907	0.00995607430816393
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	-1.56562491883771	-1.35726672984306	-1.7996180867251	-0.305111996080671	4.31503609455652	-0.0553644350042484	0.470703127336327	0.4897596030769	0.678809933345417	0.494976806917859	0.684101707678847
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	2.97935923838403	-1.01972296826497	13.5973982327657	14.1848628956111	5.02460220547108	2.42826649883223	0.0341799678490176	8.5599785812705e-10	1.11537522496877e-07	8.16170379040747e-08	1.24753799570803e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.24889130556004	-1.14331189787353	-1.36825864117516	0.263988252503438	5.49954227177711	0.0433757838207851	0.480000001588899	0.515093804976028	0.703127155149193	0.584663710067051	0.754068344098795
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	4.66666439394559	8.71343294371404	2.63941053183992	-5.51240051218092	7.19647424918027	-0.655197367034484	0.261718774501448	0.0162260035362902	0.102226618655413	0.0154412009399204	0.106480540277316
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	7.33871082240426	6.85600678364979	7.65559191470639	1.33916896663115	4.44269424529922	0.257863986922542	0.321951235685502	0.0844355268957133	0.277495744397827	0.0744847974533212	0.268784568009175
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	8.09347566736905	4.11682740724125	11.6613195642077	7.4979365931751	6.1204694663703	1.20087867960278	0.0858537631742633	1.11052035325476e-05	0.000420278901674864	5.67623464814575e-06	0.00027956748222979
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	-1.74957365825499	-1.12518639233292	-2.40626514004844	-1.23403574575619	4.30529205892359	-0.25186025583762	0.378536595604273	0.345584761694246	0.528799237189661	0.311039661501496	0.495506579577895
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	-1.48147202302463	-1.36967087770113	-1.66423767347009	0.0916614811725216	5.86234590960616	0.0104669079587389	0.491707317731109	0.459263981653256	0.65844736016571	0.571876985148656	0.74542948377326
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	-1.61031456391269	-1.35653105939277	-1.87478226795803	-0.218432887235172	4.69848288567048	-0.0435789440218288	0.481445313976627	0.540809845351368	0.719922283192032	0.55332971856872	0.726469600297522
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	3.69414101053804	-0.570855364944463	8.60843421369754	8.65844014788222	5.36578779791527	1.38430927654934	0.0781251163798726	8.27394529478021e-06	0.000289673396146359	7.86809104750466e-06	0.000345330408404274
k__Bacteria;p__SR1;c__;o__;f__	-0.761279507832681	1.13870235721889	-2.08716303477311	-3.45770256554519	5.84266694909326	-0.531631554876245	0.279296896784349	0.0443020655443715	0.161096466609676	0.041488603679105	0.157844242395604
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	-1.79821067565045	-1.13293742303642	-2.54083653397697	-1.38401517678851	4.26097885299919	-0.288980443280669	0.364257824146183	0.317244565376502	0.502100804221875	0.263260361713042	0.445523509181172
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	-0.333244570825362	0.998050290055166	-1.53860511003449	-3.19414460286633	6.71209242424145	-0.428564595354307	0.326829283900392	0.117011507273457	0.297733185334572	0.130120971336518	0.318520851032229
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.65483255727466	-1.28599769930736	-2.16140302863356	-0.831560050382437	4.35928771184275	-0.181954328677877	0.410731714630767	0.438343682763054	0.61934211747393	0.429683183791461	0.606424641495201
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.66225231042158	-1.23329150837796	-2.24693225349583	-0.894158694204187	4.51860436470122	-0.183291073127502	0.418945319115497	0.444784181486375	0.631624581365863	0.422891562301848	0.617510258721161
k__Bacteria;p__TM7;c__TM7-3;o__;f__	1.39615364945407	2.01960422776598	1.18014497889026	-2.20824975017412	7.40984950541712	-0.278912324415831	0.401951227600232	0.236538263804167	0.47432797788084	0.341750794470492	0.589641007823717
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	-0.306001309829165	1.8522721745103	-2.01928468136009	-3.8976777909866	6.19048925741597	-0.599287663211731	0.256585391157965	0.028895861329217	0.11966065611878	0.0330368464868702	0.132220135639814
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	-0.643686885779174	0.663400015810505	-1.79790659517634	-3.12267479326607	6.69291111999355	-0.455920712626136	0.304390262221572	0.10680765203316	0.264014905033281	0.109058612339601	0.276437411465295
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.49949563745903	-1.2229844175396	-1.83515441073653	-0.47740878002277	4.89636198043591	-0.0920757038382694	0.453658540292919	0.533934056454998	0.720314788784011	0.541253344870727	0.723358106717291
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	-1.78374589047438	-1.18818552126208	-2.44964171899947	-1.25879778601311	4.48410824619003	-0.228638023449176	0.374023448190341	0.289754698850389	0.47928320136822	0.284850208504726	0.47429717259003
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	-1.09649074422709	0.189320584290053	-2.08447825232133	-2.70533784735735	4.8478831757012	-0.494029618042297	0.276097583189621	0.0884066896204944	0.223314191582679	0.0658571610748262	0.197120800079729
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.51360165903397	-0.5983879990986	-2.53808806081409	-2.29362604861597	5.77600227826323	-0.381639795565705	0.311219529658179	0.0905638517085251	0.235274135135209	0.134816800257674	0.291931540095048
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-0.869975952905912	-1.16182714265194	-0.296936267413798	0.911414372108011	4.4634466075374	0.17535086166737	0.408780495289325	0.44985751673222	0.627767022848152	0.402546973732293	0.593341384067507
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.82239575048489	-1.44941631725541	-2.26733993553932	-0.736674549019305	4.39737724777046	-0.147013995262306	0.434570317790477	0.486695026957884	0.671626253183482	0.475054829742618	0.657532066862774
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.41236508363246	-1.48204209037485	-1.28881072233163	0.705231762080014	5.36290691179797	0.130181620715864	0.441951224179407	0.475066100498725	0.651273182378293	0.505038196080993	0.688558301650928
